Facility_name,Million_gallons_per_day_flow,GHGI_emissions_mol_per_s,Moore_Emissions_mol_per_s,longitude,latitude,Source
MT HOLLY SEWERAGE AUTH POLLUTION CONTROL,3.52916666666667,0.045771168411557116,0.04821983262358096,-74.797534,39.995507,Discharge Monitoring Reports
MT HOLLY SPRINGS STP,0.545891666666667,0.007079886491466047,0.004428072119055207,-77.188666,40.122778,Discharge Monitoring Reports
MT JOY BORO AUTH,0.8885,0.0115233104510985,0.008257831410453319,-76.493611,40.099167,Discharge Monitoring Reports
MT PLEASANT BORO STP,1.24,0.01915301580116578,0.012649478472815336,-79.5368,40.1412,Clean Watershed Needs Survey
MT PLEASANT BORO STP,1.07175,0.013899952702267663,0.010496696011006942,-79.533918,40.139467,Discharge Monitoring Reports
MT PLEASANT TWP STP,0.120916666666667,0.0015682164194845219,0.000643746792921998,-79.52,40.22,Discharge Monitoring Reports
MT POCONO MUN AUTH,0.21,0.002723573657547198,0.0013044328631867143,-75.3577,41.1232,Discharge Monitoring Reports
MTN SHADOWS PHASE I STP,0.0,0.0,0.0,-79.510306,40.188078,Discharge Monitoring Reports
MUDDY RUN REGIONAL AUTH,0.106714285714286,0.0013840200831209267,0.0005486457425215949,-78.442544,40.833311,Discharge Monitoring Reports
MUSCONETCONG SEWER AUTH WATER POLLUTION CONTROL FACILITY,2.35983333333333,0.03060561858508787,0.02881403434424497,-74.718488,40.90709,Discharge Monitoring Reports
MYERSTOWN BORO,1.33,0.02054315404479878,0.01383578171371743,-76.2956,40.3731,Clean Watershed Needs Survey
MYERSTOWN STP,2.01265,0.026102859627916034,0.02350623554184325,-76.28923,40.37354,Discharge Monitoring Reports
MYERSTOWN WATER AUTH,0.0,0.0,0.0,-76.342899,40.387573,Discharge Monitoring Reports
Macedon (T) Sewers (Formerly Village),0.72,0.011121105949064,0.006309978844302222,-77.3747,43.0643,Clean Watershed Needs Survey
Madison (Co) S.D. STP at Cazenovia,0.85,0.013129083412089444,0.0078028435987225996,-75.8425,42.941944,Clean Watershed Needs Survey
Madison-Chatham Jt Mtg -Molitor WPCF,3.3,0.050971735599876666,0.04425085057017274,-74.37076768,40.75004852,Clean Watershed Needs Survey
Manchester WWTF,0.6,0.009267588290886667,0.004997191930006617,-73.05658,43.16013,Clean Watershed Needs Survey
Manchester WWTP & Coll. Sys.,0.5,0.007722990242405556,0.003957529462697384,-76.8806,39.6574,Clean Watershed Needs Survey
Manchester-Shortsville (V) Jt. STP,0.88,0.013592462826633778,0.008156896693431165,-77.2286,42.9696,Clean Watershed Needs Survey
Mansfield Township (Burlington) - CS/STP,0.0,0.0,0.0,-74.71814774,40.08322266,Clean Watershed Needs Survey
Mansfield Township (Warren) - CS/STP,0.0,0.0,0.0,-74.835,40.81829,Clean Watershed Needs Survey
Maple Shade Township - STP/CS,3.37,0.052052954233813446,0.04545527427252908,-75.01463761,39.95842729,Clean Watershed Needs Survey
Marathon (V) WWTP & Collection System,0.185,0.0028575063896900555,0.001109163812463131,-76.0311,42.431,Clean Watershed Needs Survey
Marcellus (V) STP,0.33,0.0050971735599876665,0.002325704980564959,-76.34132,42.98245,Clean Watershed Needs Survey
Margaretville (V) STP (NYCDEP),0.4,0.006178392193924445,0.0029746829494535767,-74.654361,42.139222,Clean Watershed Needs Survey
Marion (T) Sewers,0.125,0.001930747560601389,0.0006716893646059418,-77.1785099,43.1345008,Clean Watershed Needs Survey
Marlborough (T) Marlboro STP,0.175,0.0027030465848419446,0.001033046470993818,-73.9671,41.605,Clean Watershed Needs Survey
Marlborough (T) Milton STP,0.055,0.0008495289266646111,0.00023497063588119282,-73.95573,41.65363,Clean Watershed Needs Survey
Maryland Correctional Inst. (MCI),1.6,0.02471356877569778,0.017526547292516032,-77.7089,39.5558,Clean Watershed Needs Survey
Mayfield (V) WWTP and Collection System,0.125,0.001930747560601389,0.0006716893646059418,-74.262583,43.094472,Clean Watershed Needs Survey
Meadow View WWTP,1.0,0.015445980484811111,0.009606208291357922,-75.7971,39.654,Clean Watershed Needs Survey
Medford Lakes Borough - CS/STP,0.55,0.008495289266646111,0.0044707521304922036,-74.8100399,39.86471562,Clean Watershed Needs Survey
Medford Township - CS/STP,2.363,0.03649885188560866,0.028863511144352778,-74.8064542,39.92082982,Clean Watershed Needs Survey
Medina (V) WWTP & PS,4.5,0.06950691218165,0.06580373327035247,-78.390278,43.231666,Clean Watershed Needs Survey
Mendham Borough - CS/STP,0.4,0.006178392193924445,0.0029746829494535767,-74.62227036,40.77859798,Clean Watershed Needs Survey
Mexico (V) STP,0.18,0.002780276487266,0.001070957454784811,-76.2393,43.467,Clean Watershed Needs Survey
Middleburgh (V) STP,0.09,0.001390138243633,0.00044120901317736927,-74.337833,42.594389,Clean Watershed Needs Survey
Middleport (V) STP,0.3,0.004633794145443334,0.0020587242847468178,-78.47946,43.22408,Clean Watershed Needs Survey
Middlesex County UA - CS/STP,127.0,1.9616395215710112,4.721598501007574,-74.3061276,40.48992273,Clean Watershed Needs Survey
Middletown Township SA - CS/STP,10.8,0.16681658923596002,0.2016880880496799,-74.08162781,40.42844632,Clean Watershed Needs Survey
Milford Borough - CS/STP,0.4,0.006178392193924445,0.0029746829494535767,-75.092026,40.56442249,Clean Watershed Needs Survey
Millbrook (V) WWTP,0.25,0.003861495121202778,0.0016304080624826712,-73.699615,41.786577,Clean Watershed Needs Survey
Minetto (T) WWTP & Sewers,0.15,0.002316897072721667,0.0008481454664881528,-76.478778,43.404667,Clean Watershed Needs Survey
Monroe (Co) Frank E Van Lare STP,85.0,1.3129083412089444,2.8247947795481694,-77.577778,43.235667,Clean Watershed Needs Survey
Monroe (Co) NW Quadrant WWTP,16.5,0.25485867799938333,0.34686523991091606,-77.7484,43.3255,Clean Watershed Needs Survey
Monroe Sewerage Collection System and WWTF,0.015,0.00023168970727216668,4.4576230970454535e-05,-72.9419,42.7211,Clean Watershed Needs Survey
Montague Sewerage Collection System and WPCF,1.58,0.024404649166001557,0.017246752083817193,-72.57232,42.5808,Clean Watershed Needs Survey
Montgomery (Co) SD#1 STP,0.75,0.011584485363608333,0.00664828307076811,-74.6097,42.9232,Clean Watershed Needs Survey
Montgomery (T) SD #1 STP,0.13,0.0020079774630254446,0.000706253094980582,-74.253,41.4976,Clean Watershed Needs Survey
Montgomery Township - Cherry Valley CS/STP,0.251,0.003876941101687589,0.0016387562809290256,-74.65730995,40.41814831,Clean Watershed Needs Survey
Montgomery Township - Oxbridge CS/STP,0.16,0.0024713568775697778,0.0009211479057486677,-74.65776277,40.41827044,Clean Watershed Needs Survey
Montgomery Township - Riverside Farms STP,0.15,0.002316897072721667,0.0008481454664881528,-74.6071,40.4497,Clean Watershed Needs Survey
Montgomery Township - Skillman Village STP,0.015,0.00023168970727216668,4.4576230970454535e-05,-74.657762,40.418352125,Clean Watershed Needs Survey
Montgomery Township - Stage II CS/STP,0.63,0.009730967705431,0.005319060375641376,-74.63105403,40.39761124,Clean Watershed Needs Survey
Montgomery Township Pike Brook CS/STP,0.45,0.006950691218165,0.0034584661816598698,-74.6499,40.4476,Clean Watershed Needs Survey
Monticello (V) WWTP,3.1,0.04788253950291445,0.04084923571745123,-74.68491,41.654537,Clean Watershed Needs Survey
Moorestown Township - CS/STP,2.84,0.04386658457686356,0.036518465811016844,-74.92758739,39.97425754,Clean Watershed Needs Survey
"Moravia, (V) WWTP",0.6,0.009267588290886667,0.004997191930006617,-76.432314,42.709182,Clean Watershed Needs Survey
Morris Township - Butterworth CS/STP,2.2,0.033981157066584444,0.026341243749214323,-74.4957,40.8132,Clean Watershed Needs Survey
Morris Township - Woodland STP/CS,1.1,0.016990578533292222,0.010851966255550849,-74.4635,40.7756,Clean Watershed Needs Survey
Morristown Town - CS/STP,3.15,0.048654838527155006,0.041694049482093154,-74.45771126,40.80641136,Clean Watershed Needs Survey
Morrisville (V) STP,0.18,0.002780276487266,0.001070957454784811,-75.648333,42.893333,Clean Watershed Needs Survey
Mount Holly MUA WPCF - Rancocas Creek STP/CS,5.0,0.07722990242405554,0.07529933776825676,-74.80063229,39.99588526,Clean Watershed Needs Survey
Mount Hope (T) Hidden Valley STP,0.06,0.0009267588290886667,0.00026263888740455526,-74.556861,41.439167,Clean Watershed Needs Survey
Mount Laurel Township MUA - CS/STP,4.0,0.061783921939244445,0.05659886004025106,-74.92725325,39.92053645,Clean Watershed Needs Survey
Mount Morris (V) WWTP,0.86,0.013283543216937555,0.007920479591701661,-77.87309,42.72404,Clean Watershed Needs Survey
Mount Olive Township - Clover Hill STP/CS,0.5,0.007722990242405556,0.003957529462697384,-74.711,40.8154,Clean Watershed Needs Survey
Musconetcong SA CS/STP,4.79,0.07398624652224522,0.07127722841520023,-74.718488,40.90709,Clean Watershed Needs Survey
N HUNTINGDON TWP - YOUGHIOGHENY STP,1.0,0.015445980484811111,0.009606208291357922,-79.7842,40.2965,Clean Watershed Needs Survey
NANTY GLO STP,0.525,0.006808934143867996,0.004212433391654641,-78.842227,40.475018,Discharge Monitoring Reports
NAPANOCH SEWER IMP AREA,0.342884931506849,0.0044470112715329965,0.0024425091661294212,-74.36346,41.74329,Discharge Monitoring Reports
NARROWSBURG SD STP,0.0577753424657534,0.000749311432359495,0.0002502454861852069,-75.068583,41.602083,Discharge Monitoring Reports
NATIONAL GRID - PORT JEFFERSON POWER STATION,0.671666666666667,0.00871111257136128,0.005773222152986849,-73.078431,40.94969,Discharge Monitoring Reports
NAUGATUCK WATER POLLUTION CONTROL FACILITY,4.95,0.06419852192789824,0.07433733178381766,-73.053986,41.472975,Discharge Monitoring Reports
NAUGATUCK WPCF,3.7,0.05715012779380112,0.05122601051653988,-73.054,41.473,Clean Watershed Needs Survey
NAZARETH BORO MUNI AUTH WWTP,1.37066666666667,0.017776722031482707,0.014379311467095444,-75.2857,40.73633,Discharge Monitoring Reports
NAZARETH BORO STP,1.25,0.019307475606013886,0.012780135894764918,-75.2857,40.73633,Clean Watershed Needs Survey
NCSD #2 - South Shore WRF (Formerly Bay Park STP),62.0,0.9576507900582889,1.8865954288644178,-73.6631,40.6323,Clean Watershed Needs Survey
NCSD #3 - Cedar Creek STP,72.0,1.1121105949064,2.2843460942062634,-73.506472,40.652306,Clean Watershed Needs Survey
NELSON TWP AUTH SEW PLT,0.0233333333333333,0.00030261929528302157,7.845043482507057e-05,-77.23995,41.98022,Discharge Monitoring Reports
NEPTUNE TWP MUA SEWER AUTH STP,5.24454166666667,0.06801855013924771,0.08004276374612135,-74.062998,40.201151,Discharge Monitoring Reports
NESCOPECK BORO,0.102780833333333,0.0013330055722257845,0.0005229076446819787,-76.224528,41.045529,Discharge Monitoring Reports
NESQUEHONING REGIONAL STP,0.353666666666667,0.004586843889932666,0.00254119635939501,-75.788515,40.872227,Discharge Monitoring Reports
NEW ALBANY BORO SEWERAGE STP SYSTEM,0.0158333333333333,0.00020534880751347877,4.7768794795060896e-05,-76.441608,41.605631,Discharge Monitoring Reports
NEW BALTIMORE (T) SD STP,0.0331506849315069,0.0004299444390909477,0.0001229472827748977,-73.7896,42.4463,Discharge Monitoring Reports
NEW BERLIN MUN AUTH,0.1565,0.002029710844791126,0.0008954477081488318,-76.98149,40.87697,Discharge Monitoring Reports
NEW CANAAN WASTEWATER TREATMENT PLANT,0.96425,0.012505742377570885,0.00916905876195878,-73.48368,41.14066,Discharge Monitoring Reports
NEW CENTERVILLE BORO STP,0.0211666666666667,0.00027451893214959895,6.925434458726898e-05,-79.210575,39.931136,Discharge Monitoring Reports
NEW EAGLE BORO STP,0.35175,0.004561985876391556,0.0025235905290079707,-79.947542,40.209467,Discharge Monitoring Reports
NEW ENGLAND STP,0.564333333333333,0.0073190638130593705,0.004620351085585637,-79.921985,40.332244,Discharge Monitoring Reports
NEW FREEDOM BORO AUTH WWTP,1.27608333333333,0.01655003310238894,0.01312230550393734,-76.703272,39.763909,Discharge Monitoring Reports
NEW GERMANY STATE PARK,0.006,9.267588290886667e-05,1.3803589324417128e-05,-79.1236,39.6315,Clean Watershed Needs Survey
NEW GERMANY STATE PARK WWTP,0.0036666666666666,4.755446068733116e-05,7.351250913129401e-06,-79.123629,39.631417,Discharge Monitoring Reports
NEW HANOVER TWP AUTH STP,0.873833333333333,0.011333092608349169,0.008083839686564547,-75.55278,40.2812,Discharge Monitoring Reports
NEW HANOVER TWP STP,0.3,0.004633794145443334,0.0020587242847468178,-75.5528,40.2812,Clean Watershed Needs Survey
NEW HARTFORD WPCF,0.0425,0.0005511994306940758,0.00016894994684816002,-72.95786,41.868318,Discharge Monitoring Reports
"NEW HARTFORD, TOWN OF",0.3,0.004633794145443334,0.0020587242847468178,-72.9579,41.8684,Clean Watershed Needs Survey
NEW HAVEN EAST SHORE WPCF,21.0,0.32436559018103334,0.4722323465260958,-72.9025,41.2826,Clean Watershed Needs Survey
NEW HOLLAND BORO STP,0.75,0.011584485363608333,0.00664828307076811,-76.0845,40.091,Clean Watershed Needs Survey
NEW HOLLAND WWTP,0.834666666666667,0.010825124505552676,0.007623219253361887,-76.08497,40.0917,Discharge Monitoring Reports
NEW KENSINGTON CITY MUNICIPAL SANITARY AUTHORITY STP,5.875,0.07619521541947517,0.09255402114005984,-79.757668,40.551368,Discharge Monitoring Reports
NEW LONDON WPCF,4.8,0.07414070632709334,0.07146765913094197,-72.0955,41.3426,Clean Watershed Needs Survey
NEW MILFORD WATER POLLUTION CONTROL FACILITY,0.614333333333333,0.007967533731522989,0.005150426127435675,-73.40915,41.56931,Discharge Monitoring Reports
NEW MILFORD WPCF,1.8,0.02780276487266,0.020376951803742147,-73.4092,41.5693,Clean Watershed Needs Survey
NEW MORGAN BORO WWTF,0.0112804166666667,0.00014630021752137998,3.095715620652045e-05,-75.877244,40.159541,Discharge Monitoring Reports
NEW OXFORD MUNICIPAL AUTHORITY WWTP,1.38175,0.0179204661967421,0.014528234230513271,-77.069673,39.87002,Discharge Monitoring Reports
NEW PALTZ WWTP,0.0005,6.484699184636185e-06,5.745438188953581e-07,-74.08807,41.750847,Discharge Monitoring Reports
NEW PROVIDENCE BORO DPW COMPLEX WWTP,0.0633333333333333,0.0008213952300539163,0.00028144916796457906,-74.403346,40.71574,Discharge Monitoring Reports
NEW ROCHELLE STP,0.0005126916666666,6.6493024656053354e-06,5.93267654708757e-07,-73.769361,40.913,Discharge Monitoring Reports
NEW STANTON STP,4.40841666666667,0.057174511927739854,0.06409526418244106,-79.628365,40.202244,Discharge Monitoring Reports
NEW WINDSOR STP,4.93232876712329,0.063969336669044,0.07399798248370223,-74.026615,41.46067,Discharge Monitoring Reports
NEW WINDSOR WWTP,0.115,0.001776287755753278,0.000603725907685632,-77.113,39.5445,Clean Watershed Needs Survey
NEW WINDSOR WWTP,0.0821666666666667,0.0010656522326752136,0.00039268964835397245,-77.11,39.54263,Discharge Monitoring Reports
NEW YORK (C) - ROCKAWAY WPCP,20.3333333333333,0.26371110017520444,0.4531384199180242,-73.830016,40.584075,Discharge Monitoring Reports
NEWARK - V WASTE HAULING,,,,-77.08844,43.05406,Discharge Monitoring Reports
NEWBERRY TWP GOLDSBORO STP,0.476066666666667,0.006174298250331604,0.0037168136401359107,-76.750062,40.14114,Discharge Monitoring Reports
NEWBURG HOPEWELL STP,0.075,0.0009727048776954277,0.0003494157705595204,-77.552187,40.130296,Discharge Monitoring Reports
NEWBURGH (C) WWTP,7.82630136986301,0.10150242022373546,0.1335791833941753,-74.00799,41.49419,Discharge Monitoring Reports
NEWELL STP,0.0305833333333333,0.0003966474334602462,0.00011089992555649424,-79.89793,40.07731,Discharge Monitoring Reports
NEWFANE (T) WWTP,,,,-78.68594,43.34167,Discharge Monitoring Reports
NEWPORT STP,0.31885,0.004135292670042495,0.0022256498922006086,-77.126667,40.475556,Discharge Monitoring Reports
NEWPORT WASTEWATER TREATMENT FACILITY,0.556666666666667,0.007219631758894957,0.004540199269400826,-72.181957,43.376645,Discharge Monitoring Reports
NEWTON TOWN DPW,1.07458333333333,0.013936699330980558,0.010532211040996825,-74.747892,41.058823,Discharge Monitoring Reports
NEWTOWN /WPCF,0.486166666666667,0.006305289173861255,0.0038179944519980075,-73.28424,41.41472,Discharge Monitoring Reports
NEWTOWN CREEK WATER POLLUTION CONTROL PLANT,213.083333333333,2.7635626358524497,9.154220397627713,-73.948378,40.73353,Discharge Monitoring Reports
NEWTOWN WPCF,0.782,0.012078756739122289,0.007013329497827441,-73.2899,41.4138,Clean Watershed Needs Survey
NEWVILLE BORO STP,0.28625,0.0037124902832042163,0.0019387870640062126,-77.393874,40.176199,Discharge Monitoring Reports
NIAGARA COUNTY SEWER DISTRICT #1 WWTP,8.82808333333333,0.11449492958713388,0.1558340251659351,-78.922768,43.070086,Discharge Monitoring Reports
NICHOLS (T) STP,,,,-76.33155,42.06326,Discharge Monitoring Reports
NICHOLSON BORO AUTH WWTP,0.0346745,0.00044970740375533476,0.00013022346236979366,-75.7924,41.616942,Discharge Monitoring Reports
NISKAYUNA (T) SD#6 WWTP,,,,-73.854944,42.804111,Discharge Monitoring Reports
NJDHS SENATOR GARRETT HAGEDORN PSYCIATRIC HOSPITAL,0.015986,0.00020732880233118812,4.835885249556958e-05,-74.917946,40.6866,Discharge Monitoring Reports
NJDOC MOUNTAINVIEW YOUTH CORRECTIONAL FACILITY,0.0837325,0.0010859601489550989,0.000402289040832438,-74.871,40.648712,Discharge Monitoring Reports
NLCA KRAMER MILL STP,0.0045225,5.865410412503428e-05,9.614367558691777e-06,-76.079917,40.203902,Discharge Monitoring Reports
NO LAN CO GEHMAN SCH STP,0.0019775,2.5646985275236115e-05,3.336511817823886e-06,-76.067878,40.22017,Discharge Monitoring Reports
NO PRINCETON DEVELOPMENTAL CTR,0.116833333333333,0.0015152580428099843,0.0006160666393789128,-74.691304,40.416806,Discharge Monitoring Reports
NOB HILL SD WWTP,0.0095671232876712,0.00012407983316575059,2.5074386678276012e-05,-74.024556,41.548722,Discharge Monitoring Reports
"NORFOLK, TOWN OF",0.18,0.002780276487266,0.001070957454784811,-73.2172,42.0004,Clean Watershed Needs Survey
NORRISTOWN BOROUGH STP,1.86555833333333,0.024195169206115773,0.021331229286849315,-75.341849,40.110664,Discharge Monitoring Reports
NORTH BERGEN TWP MUA WOODCLIFF STP,3.39125,0.04398247221979493,0.04582229470155365,-73.998567,40.791687,Discharge Monitoring Reports
NORTH BROOKFIELD WASTE WATER TREATMENT PLANT,0.40475,0.005249363989962993,0.0030199505204273882,-72.074475,42.248876,Discharge Monitoring Reports
NORTH CASTLE (T) SD#2,0.370441095890411,0.004804398144952567,0.0026964074922027266,-73.710806,41.120361,Discharge Monitoring Reports
NORTH CHAUTAUQUA LAKE SD WWTF,0.0,0.0,0.0,-79.495361,42.238833,Discharge Monitoring Reports
NORTH CODORUS TWP STP,0.157675,0.0020449498878750212,0.0009040579094387163,-76.80563,39.897,Discharge Monitoring Reports
NORTH COVENTRY MUN AUTH,1.5,0.023168970727216666,0.016137540493300077,-75.6276,40.2299,Clean Watershed Needs Survey
NORTH COVENTRY STP,0.991333333333333,0.012856996916738672,0.009499825332417616,-75.627558,40.229851,Discharge Monitoring Reports
NORTH EAST BORO WTP,0.168833333333333,0.0021896667580121477,0.0009867054062364117,-79.82005,42.196168,Discharge Monitoring Reports
NORTH HAVEN WATER POLLUTION CONTROL FACILITY,3.60083333333333,0.046700641961354886,0.049476123171820395,-72.871671,41.364329,Discharge Monitoring Reports
NORTH HUDSON SEWERAGE AUTH WWTP,13.225,0.1715202934336271,0.2613536844971811,-74.032199,40.756984,Discharge Monitoring Reports
